ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
10015,D,Flight,3,3,185,2,low,M,4,4746
5334,F,Road,3,2,158,3,medium,M,4,5335
5351,C,Flight,5,5,103,6,medium,F,2,4860
10271,C,Flight,4,5,157,3,medium,M,10,5898
831,A,Flight,4,4,201,3,high,F,7,2644
803,C,Road,3,2,262,2,low,F,26,2370
5825,C,Ship,3,4,267,3,high,F,2,5204
4370,F,Road,3,5,244,3,low,M,3,4652
6453,A,Flight,4,4,237,3,medium,M,4,4747
5449,D,Ship,6,4,157,6,low,F,9,5354
9158,F,Road,6,4,287,4,medium,F,10,1811
1206,F,Ship,3,3,218,3,medium,M,48,3425
4582,B,Ship,6,3,213,4,low,F,2,5349
9744,F,Flight,4,4,146,3,medium,F,6,4672
9196,B,Flight,5,1,236,5,low,M,8,1441
7184,F,Ship,6,4,257,4,medium,F,9,1108
9812,F,Ship,4,3,274,3,low,F,5,4409
10606,B,Ship,5,2,254,3,low,F,9,5714
8235,A,Flight,6,3,229,8,medium,M,6,4600
102,F,Ship,5,5,227,4,low,M,53,2624
9496,B,Ship,4,3,184,3,low,F,9,5602
10145,C,Flight,5,1,233,5,medium,M,4,1622
5649,A,Ship,3,3,232,4,low,F,4,4662
5213,C,Flight,4,2,229,4,medium,M,3,5340
4205,C,Ship,4,5,168,3,high,F,4,4759
416,F,Flight,3,2,115,3,low,F,27,1814
6904,B,Ship,5,2,249,5,low,F,8,1018
32,F,Ship,5,3,257,2,low,F,61,3341
4589,C,Ship,3,4,166,3,medium,F,8,4369
476,F,Ship,4,5,133,3,low,M,59,1092
4175,C,Ship,6,1,215,5,medium,F,5,4362
2055,A,Flight,3,1,145,2,low,M,28,1313
9116,F,Ship,3,4,247,3,medium,M,9,5383
8215,D,Road,3,5,172,3,medium,F,7,4929
9882,F,Ship,5,4,267,5,low,M,9,1113
185,C,Ship,3,3,146,2,low,M,50,1486
2937,A,Ship,6,4,138,5,medium,F,15,1181
3257,C,Ship,5,2,137,3,low,M,6,4883
304,B,Ship,4,3,222,2,medium,M,55,3833
7023,A,Ship,3,1,179,2,medium,F,10,4828
7643,C,Ship,5,2,134,4,low,M,5,5090
7721,C,Ship,7,1,285,4,low,M,2,1516
10397,C,Road,3,4,232,5,medium,M,7,5653
4405,D,Ship,3,4,246,3,low,M,1,4020
1155,A,Ship,4,5,143,8,low,M,44,1756
936,F,Road,5,2,208,3,medium,M,8,3442
8633,C,Flight,7,1,255,4,medium,F,3,1450
6010,B,Road,4,2,265,6,low,M,8,1391
4044,F,Ship,3,3,185,3,medium,F,10,4387
6756,F,Ship,2,5,189,3,low,F,5,5320
7665,A,Road,2,2,149,4,medium,M,7,4598
10889,C,Ship,4,4,192,2,low,M,1,4429
7093,D,Ship,3,1,167,2,low,M,1,5749
10910,F,Ship,4,2,229,4,low,M,8,5385
3238,B,Ship,3,4,177,3,low,F,6,4445
8586,F,Ship,6,4,222,8,low,F,1,5808
9068,F,Ship,4,2,184,2,medium,F,10,5959
1986,F,Ship,2,1,209,5,low,F,64,2016
737,C,Ship,5,3,200,8,low,F,9,2741
6704,F,Road,4,2,181,3,low,M,10,4212
4302,F,Ship,3,2,204,2,high,F,2,5526
5055,A,Road,3,4,186,3,high,M,1,5922
710,F,Ship,7,1,192,3,low,M,38,1372
6777,A,Ship,4,5,257,2,medium,M,5,4127
5161,D,Ship,4,2,157,4,low,F,6,4964
8914,B,Flight,6,2,288,4,medium,M,9,1405
4394,F,Flight,3,4,270,2,low,M,4,4681
7914,F,Ship,4,2,192,2,low,M,9,4140
6572,F,Flight,6,4,266,4,low,M,9,1253
9039,A,Flight,4,1,179,2,medium,F,7,4605
2225,C,Ship,4,3,258,3,low,F,12,2017
2558,F,Ship,2,5,223,3,medium,M,35,3437
2930,F,Ship,6,5,213,6,low,M,7,2709
9330,F,Flight,5,4,235,4,low,M,5,4506
5500,B,Ship,6,4,256,4,low,F,9,1676
10377,A,Ship,4,3,169,3,low,F,8,4613
1576,B,Ship,4,4,153,3,low,M,13,1402
6917,C,Ship,7,4,261,5,low,M,6,1334
10991,C,Ship,5,4,219,6,low,M,3,1098
876,F,Ship,4,1,222,3,medium,M,45,3158
9552,F,Ship,3,1,274,4,low,M,3,5979
8317,D,Ship,6,5,263,4,low,M,10,1669
2763,A,Ship,5,1,263,2,medium,F,4,1092
9955,D,Ship,6,2,260,4,low,F,8,1522
3490,B,Ship,3,1,244,4,medium,M,6,4734
6871,D,Ship,6,3,260,4,low,F,10,1140
10721,C,Ship,4,3,257,5,medium,F,9,1080
2030,F,Road,3,3,176,2,low,F,58,1730
5330,F,Road,5,1,234,3,high,F,9,5548
9165,A,Road,4,2,232,5,medium,M,3,1197
7427,C,Ship,2,3,130,4,medium,M,10,4363
4540,B,Ship,2,4,255,7,low,M,10,5875
7720,B,Ship,5,1,239,5,low,M,1,1239
6327,A,Ship,2,5,252,3,medium,M,7,5281
2162,F,Ship,4,2,270,2,low,M,65,3599
2897,C,Ship,2,2,173,2,medium,M,34,1575
8448,F,Ship,3,3,157,4,medium,F,7,4487
8727,A,Ship,3,4,254,3,high,M,4,5830
2428,B,Ship,4,3,223,3,low,M,35,2715
9979,D,Road,4,1,208,3,medium,F,7,4592
9415,D,Ship,7,1,301,4,low,M,10,1869
9142,B,Ship,5,3,240,5,low,M,6,1489
6079,D,Ship,4,1,239,4,high,M,2,5502
3302,F,Flight,4,5,205,3,medium,M,5,4949
6074,F,Ship,3,3,112,4,low,F,7,5716
2838,F,Ship,3,5,146,3,medium,F,30,1569
2660,F,Ship,5,5,145,3,medium,F,37,1993
6129,A,Ship,3,3,132,2,medium,M,1,4687
1518,F,Flight,3,2,270,4,high,M,29,3768
3662,F,Ship,4,1,271,2,low,F,1,4866
5302,B,Ship,5,4,244,3,medium,F,3,4015
4246,B,Flight,3,1,191,3,low,M,1,4705
8585,C,Ship,3,2,154,10,high,F,8,5811
3654,F,Ship,5,3,267,3,low,M,9,5258
825,A,Flight,3,1,142,2,high,M,18,1428
5424,F,Ship,5,3,134,2,low,M,10,5279
5695,D,Ship,5,3,142,4,medium,F,4,5116
10198,B,Ship,5,5,245,5,low,M,5,1252
2163,A,Ship,6,2,195,3,medium,M,30,3462
6482,F,Ship,4,4,186,7,medium,M,9,5418
6946,B,Ship,4,1,219,3,low,F,5,5632
6449,C,Flight,3,4,150,2,low,F,6,5987
10517,C,Ship,3,4,154,2,high,F,2,4998
6189,A,Ship,4,4,154,3,low,F,7,4106
7252,B,Road,3,1,190,3,low,F,1,5065
4699,D,Ship,4,3,213,3,low,F,2,5722
4868,F,Ship,3,3,166,2,medium,F,8,5871
4511,C,Road,4,2,108,10,medium,M,5,4645
5618,F,Flight,5,4,281,3,low,F,10,5675
9050,F,Flight,3,4,238,2,low,M,5,4349
4932,F,Flight,4,3,205,2,medium,M,10,4178
6353,C,Ship,3,2,253,2,medium,F,2,4567
4648,B,Road,3,2,271,2,medium,M,6,5280
10864,B,Ship,4,2,261,3,low,M,4,5345
8169,A,Ship,5,5,193,4,medium,M,8,5714
2111,C,Ship,4,5,180,3,low,F,24,1513
5760,F,Flight,6,5,268,4,low,F,2,1324
4190,F,Ship,4,1,190,2,medium,F,4,4501
1569,A,Ship,3,2,174,3,low,M,4,1337
2416,B,Ship,5,2,207,2,low,F,35,2184
1218,F,Road,4,3,135,2,medium,F,37,1597
5831,C,Ship,3,1,133,3,medium,M,8,4634
8615,C,Road,6,3,260,4,low,M,4,1358
2841,A,Ship,4,4,149,2,medium,F,19,1665
4350,F,Ship,5,4,237,3,high,M,9,5401
4165,D,Ship,5,4,157,4,low,M,9,4840
10035,A,Ship,4,4,102,3,high,F,9,5644
6866,F,Flight,6,3,266,4,low,F,9,1876
3917,C,Ship,4,4,272,2,low,M,10,4826
4698,F,Ship,4,4,266,2,low,F,5,5601
9653,C,Ship,3,2,158,2,medium,M,9,4881
9519,A,Ship,3,3,154,4,high,F,2,4921
661,D,Road,5,1,158,3,low,M,9,1483
5358,F,Flight,4,5,183,2,medium,F,2,4533
7598,F,Ship,5,4,201,3,low,F,5,5137
7121,C,Flight,4,4,260,3,low,M,9,4224
8846,F,Ship,3,5,176,2,medium,F,8,5597
9011,C,Ship,4,2,210,3,low,M,8,5672
3626,F,Ship,3,4,165,2,medium,F,8,4280
6612,F,Ship,7,1,244,4,low,M,8,1817
10239,A,Ship,2,5,111,2,low,F,5,4038
2226,F,Ship,3,1,147,2,medium,M,52,1934
6589,D,Flight,6,1,273,4,medium,F,6,1524
7136,F,Flight,4,4,153,3,low,M,5,4624
6891,A,Ship,6,3,247,4,medium,M,3,1903
10785,A,Ship,5,3,137,4,low,F,2,1034
7074,F,Ship,4,3,195,4,medium,F,1,5004
10812,F,Road,5,1,162,3,low,F,4,5869
7718,F,Ship,6,5,276,4,low,M,3,1136
9420,F,Ship,7,3,300,4,medium,F,5,1244
4322,F,Ship,3,3,253,3,high,M,1,4263
901,D,Ship,5,5,253,6,medium,M,59,2627
9988,B,Road,3,5,244,5,medium,F,10,4163
421,D,Flight,3,1,184,5,medium,F,58,2544
2601,A,Flight,5,4,190,2,medium,F,23,3960
8305,D,Ship,3,2,245,3,medium,F,7,4121
7873,D,Ship,3,1,224,3,low,M,8,4908
10197,A,Ship,5,5,243,6,low,M,9,1348
6318,F,Flight,5,3,238,5,medium,M,2,1150
10142,F,Flight,5,5,263,5,medium,M,10,1789
10316,F,Ship,4,2,146,3,low,F,9,5871
3565,D,Flight,3,3,263,3,medium,F,9,5665
2049,A,Road,3,2,185,2,high,F,49,3864
7318,B,Ship,3,5,180,4,low,F,9,5105
527,C,Road,5,1,206,2,low,M,2,3490
3634,B,Ship,3,1,191,5,low,F,9,5196
6883,D,Ship,5,3,223,5,medium,M,10,1170
6460,B,Ship,4,3,200,4,low,F,10,4291
3307,D,Ship,4,3,223,3,medium,F,9,5897
6796,B,Ship,3,4,178,8,medium,F,6,4146
5463,A,Road,6,2,304,4,low,M,2,1256
3978,F,Flight,5,5,255,2,medium,M,1,4604
333,A,Ship,3,5,215,3,medium,F,22,2585
2180,F,Road,6,2,181,4,high,F,6,3003
7466,F,Ship,4,1,235,5,low,M,9,1821
1864,B,Ship,4,1,192,3,medium,F,29,3347
8757,A,Road,3,1,154,3,medium,M,4,4631
2787,A,Ship,3,5,206,3,medium,M,21,3746
3981,A,Flight,5,3,244,2,low,M,5,4713
5451,A,Ship,5,3,268,3,medium,F,9,4152
5761,D,Flight,6,1,290,4,medium,M,6,1505
141,A,Flight,4,4,264,3,high,M,59,2020
734,F,Ship,4,4,197,7,medium,F,22,2065
2938,B,Ship,3,2,213,4,low,M,53,3502
2520,F,Ship,2,4,223,3,medium,F,19,3356
7321,D,Ship,5,4,273,6,medium,F,7,4058
5407,D,Ship,4,3,161,2,medium,M,3,4391
2027,C,Ship,4,2,265,3,low,F,41,3498
1498,B,Road,3,2,180,2,low,M,53,1853
8780,F,Flight,4,2,257,2,high,M,3,4108
5638,B,Ship,3,2,215,3,medium,F,10,4198
8315,C,Ship,7,2,281,4,low,F,6,1118
6615,A,Ship,7,3,307,4,low,M,4,1653
9600,F,Flight,4,1,149,3,low,M,2,4499
4895,C,Ship,6,5,211,4,medium,F,4,4032
2048,F,Road,2,4,239,5,low,F,59,2181
1688,F,Ship,5,1,258,2,medium,F,48,3717
468,F,Ship,4,4,173,5,medium,F,2,1175
209,C,Ship,2,4,152,3,low,M,55,1498
9658,B,Ship,4,3,275,5,medium,M,5,1329
2286,F,Ship,4,1,135,2,high,F,25,1009
9857,C,Road,4,4,185,2,medium,F,1,4729
6279,A,Road,6,3,261,4,medium,F,8,1397
7229,C,Ship,3,5,268,2,low,F,4,5909
5110,B,Ship,5,3,163,6,low,M,6,4349
1995,A,Ship,3,1,165,3,low,F,1,1417
9786,F,Ship,5,1,183,3,medium,F,8,4531
5379,A,Ship,5,4,203,2,high,F,2,4190
7073,C,Ship,3,1,150,2,low,F,6,5355
10756,B,Ship,4,1,300,5,medium,M,6,1027
4038,F,Ship,5,5,243,6,medium,F,9,4587
5104,B,Ship,5,3,215,2,medium,F,10,5194
9585,A,Road,6,5,248,3,low,F,3,5709
1987,D,Ship,5,4,138,2,medium,M,38,1803
2343,A,Flight,5,2,260,3,low,F,22,2935
3519,A,Ship,3,1,148,2,medium,M,5,4082
2243,C,Ship,3,4,113,4,low,F,56,1154
10207,D,Ship,4,2,259,5,medium,F,2,1054
5914,B,Ship,3,5,284,2,low,M,10,5619
2955,A,Ship,5,5,145,2,medium,M,48,1834
10732,B,Ship,4,3,253,5,low,F,10,1464
7275,A,Flight,5,2,248,2,low,F,10,4813
6606,F,Ship,7,4,259,4,low,M,6,1697
128,F,Road,3,3,147,4,low,F,60,1722
5481,A,Flight,3,1,222,3,medium,F,8,4650
9378,F,Ship,3,1,154,3,low,M,5,4720
5135,C,Ship,4,4,197,2,medium,F,1,5211
3614,F,Ship,4,5,274,2,low,F,2,4492
6791,C,Ship,4,4,201,10,low,M,3,4202
106,B,Ship,4,2,144,3,medium,M,59,1588
1062,F,Ship,4,2,199,3,low,M,64,2470
4168,B,Ship,3,2,231,3,low,F,5,5046
6422,F,Road,4,2,150,4,low,F,1,5922
8423,C,Ship,5,2,208,3,low,M,6,4744
1513,D,Flight,5,3,171,3,medium,M,62,1304
9262,B,Ship,4,3,213,3,medium,M,2,5432
419,C,Flight,5,2,178,3,low,M,48,1517
534,F,Road,3,1,141,3,medium,F,39,1838
10267,D,Road,3,4,138,5,medium,F,5,5690
4892,F,Ship,3,4,197,2,low,F,3,4865
5634,F,Flight,4,4,203,3,medium,M,8,4443
10492,B,Ship,4,5,248,3,low,M,7,5853
9588,F,Flight,5,1,170,4,medium,M,4,5113
6326,F,Ship,3,4,237,3,low,M,1,5980
10279,D,Flight,4,3,164,3,medium,F,4,4495
5510,F,Ship,6,4,304,4,low,M,6,1342
8506,B,Flight,5,1,183,6,medium,F,2,5082
4959,A,Ship,5,4,250,6,low,F,1,4343
10434,F,Ship,4,2,170,10,medium,F,4,4696
10381,D,Ship,2,5,238,4,medium,M,9,4086
10416,F,Flight,5,4,259,6,low,M,1,1206
1302,F,Ship,4,4,247,3,low,M,55,2361
5999,C,Ship,6,2,266,4,low,F,9,1220
7322,F,Ship,6,2,226,4,high,F,7,5600
8968,B,Ship,4,1,238,4,medium,F,10,4860
7841,C,Ship,3,2,201,3,medium,M,7,4890
9372,F,Ship,6,2,191,5,low,M,1,4314
10022,F,Ship,4,5,268,2,low,M,2,4721
6410,F,Ship,3,2,164,2,medium,F,7,4150
769,D,Ship,4,3,141,3,low,F,2,1915
7431,A,Ship,3,5,201,2,medium,M,2,4440
3336,F,Ship,3,4,179,2,low,F,2,4931
1500,F,Road,5,5,284,6,low,M,9,3912
8939,C,Ship,5,3,162,4,low,F,6,1968
2625,A,Ship,5,4,187,3,low,F,53,3172
9402,F,Ship,6,3,276,4,low,F,8,1754
2784,F,Ship,3,2,98,3,medium,F,60,1057
6664,B,Ship,2,1,143,3,low,M,4,4512
8837,C,Ship,6,4,258,4,low,M,9,1104
2496,F,Ship,3,5,229,3,medium,F,12,3049
5958,F,Ship,4,5,187,3,low,M,7,5022
9867,A,Flight,4,1,220,3,medium,F,7,4552
2791,D,Ship,2,5,282,5,low,M,63,1173
1808,F,Ship,5,1,180,2,low,M,35,1204
3572,F,Flight,3,4,217,3,low,F,5,4077
8571,A,Ship,3,1,165,3,low,M,10,5823
7852,B,Ship,4,4,146,3,low,M,3,5225
1173,A,Ship,5,2,158,3,medium,M,16,1499
3101,C,Ship,5,1,195,3,low,M,37,3690
7673,C,Flight,6,5,219,5,low,F,2,1475
8113,D,Ship,3,4,240,3,high,F,6,4412
2280,F,Ship,6,1,224,3,medium,M,64,2705
3383,C,Ship,3,4,205,8,medium,F,5,4869
7738,B,Ship,5,2,232,6,medium,F,3,1540
2609,C,Flight,5,1,265,3,medium,M,6,2452
3910,B,Ship,2,1,271,2,low,M,7,5875
9080,F,Ship,3,5,150,10,low,M,2,5042
10881,A,Ship,3,4,148,3,low,M,1,4387
9151,D,Ship,7,5,255,4,low,F,9,1367
6922,B,Ship,5,3,252,2,medium,M,9,1809
9103,D,Ship,4,4,226,5,low,M,1,1761
4267,D,Ship,3,2,169,3,low,F,3,5673
1116,F,Ship,4,2,272,2,low,M,21,3271
6085,D,Ship,2,1,192,3,low,F,9,4774
2213,C,Ship,6,1,105,5,low,F,57,1784
111,A,Road,3,1,158,2,low,M,2,1284
5550,F,Ship,3,4,168,2,medium,M,9,5235
2069,C,Flight,5,4,178,7,medium,F,36,1179
6412,B,Ship,3,4,216,3,medium,M,3,5651
4412,F,Ship,3,4,257,4,low,M,9,4537
10550,F,Flight,6,2,205,5,high,M,6,4756
1965,A,Ship,6,5,212,4,medium,F,13,3676
9566,F,Road,4,4,153,2,low,F,8,4248
1253,C,Ship,5,5,226,3,medium,F,65,3840
1497,A,Road,5,2,156,4,medium,M,39,1204
2484,F,Ship,6,3,167,6,low,F,15,1278
3629,C,Ship,4,1,134,3,medium,M,2,4983
9579,A,Road,3,1,236,3,medium,F,8,5341
782,F,Ship,2,4,122,2,low,F,32,1213
8804,F,Ship,3,5,195,2,medium,F,9,5832
6524,F,Ship,3,3,261,8,low,M,10,4145
4679,C,Ship,5,4,210,3,medium,F,6,5102
1295,C,Ship,4,3,190,3,medium,F,2,2125
9797,C,Ship,4,1,177,2,low,M,2,5911
7292,F,Ship,4,4,194,4,low,F,10,5024
4937,C,Flight,5,2,198,3,low,F,7,5768
10827,A,Flight,4,5,167,2,low,F,10,5067
10657,D,Ship,2,5,277,3,medium,M,6,1032
2290,B,Ship,3,1,238,2,medium,F,50,3438
6750,F,Ship,5,3,173,3,low,M,5,5395
3002,F,Road,3,3,203,3,low,M,4,3114
8549,C,Ship,5,2,226,5,medium,M,5,1323
4387,D,Flight,3,2,257,2,medium,F,1,4132
8307,A,Ship,5,4,252,5,low,M,9,1133
6906,F,Ship,6,3,306,4,high,F,5,1261
8128,B,Ship,4,5,248,2,medium,M,10,4366
7492,B,Ship,4,2,248,6,low,M,1,1415
5477,C,Flight,4,5,263,4,medium,F,7,4243
8689,D,Ship,3,3,169,3,high,M,1,4647
1614,F,Ship,4,4,143,8,medium,F,39,1345
889,D,Ship,3,5,212,3,high,M,6,2069
6676,B,Ship,3,3,150,3,low,M,5,5328
1921,D,Flight,4,5,232,2,low,F,21,3128
5845,D,Ship,3,4,98,3,low,M,5,4432
3475,D,Ship,2,2,161,5,medium,M,3,4138
4354,B,Ship,3,2,208,2,low,F,7,4582
10009,D,Flight,4,3,136,3,medium,F,4,5769
4532,F,Flight,6,1,174,10,medium,M,7,4287
7351,D,Ship,4,2,262,3,low,M,2,4015
10186,B,Ship,6,2,289,5,medium,F,10,1607
9304,B,Road,2,4,269,4,low,M,2,4267
314,F,Ship,4,3,272,3,medium,M,38,3705
10126,B,Road,4,1,147,2,low,M,8,4600
10929,A,Ship,3,5,278,4,medium,F,8,1785
8790,F,Ship,4,3,175,3,low,F,9,4840
9030,F,Road,6,3,171,3,low,F,1,4952
140,F,Flight,5,1,237,2,low,F,10,3860
9217,D,Ship,4,4,270,3,low,F,4,5888
276,F,Flight,5,5,115,5,low,F,26,1692
7901,C,Ship,5,1,179,2,low,M,8,5198
2659,D,Ship,3,3,160,4,medium,M,58,1496
2473,D,Flight,4,5,156,3,low,F,60,1553
10836,F,Flight,5,4,143,2,low,F,8,5291
7753,D,Ship,5,5,272,5,medium,F,5,1868
7667,C,Road,4,5,244,3,low,F,7,4172
9171,A,Road,5,3,257,5,low,F,7,1451
2848,B,Ship,5,5,219,3,medium,M,27,3430
7916,F,Ship,3,1,213,2,low,M,6,4747
7084,B,Ship,5,1,198,4,low,F,5,5719
3177,A,Ship,3,2,238,8,medium,M,3,4388
7827,A,Ship,4,2,136,4,medium,M,9,5038
8718,F,Ship,5,1,193,6,medium,F,4,5964
2014,B,Ship,5,3,174,5,medium,M,47,1909
8893,D,Road,5,2,223,5,medium,F,6,1883
6269,C,Ship,5,5,249,4,medium,M,2,1727
8904,F,Flight,6,5,308,4,low,F,7,1078
8477,C,Road,5,1,258,6,low,F,7,4344
5514,F,Ship,4,1,233,4,low,M,2,1809
1605,A,Ship,2,2,145,2,low,M,1,1126
1578,F,Ship,5,4,263,3,medium,M,61,2606
9799,D,Ship,5,5,210,6,low,M,3,5051
3641,C,Ship,3,2,159,3,medium,M,4,5577
6151,D,Road,4,3,179,3,low,F,3,5495
6220,B,Ship,6,5,258,4,low,M,5,1966
4349,C,Ship,3,2,139,5,low,M,8,4595
1369,D,Flight,4,3,247,4,low,F,19,3838
1504,B,Flight,5,2,200,2,low,F,2,2075
5398,B,Ship,5,3,202,4,low,M,6,5107
7450,B,Ship,5,2,223,5,low,M,2,1232
10233,A,Ship,3,3,262,2,low,F,10,5951
4104,F,Road,4,3,139,3,low,F,1,4986
8121,A,Ship,3,4,151,3,medium,M,5,4767
6280,B,Road,6,1,286,4,low,F,3,1747
4533,A,Flight,4,5,140,3,low,F,7,5383
8186,F,Ship,3,3,250,2,medium,F,4,4380
7230,F,Ship,3,5,151,2,low,M,3,5039
1095,A,Flight,3,1,185,3,medium,M,3,3051
1138,B,Ship,3,5,251,3,medium,M,59,3651
3214,B,Ship,3,4,210,3,low,M,10,4398
7828,B,Ship,2,2,173,3,low,F,10,4736
4144,B,Ship,3,4,122,3,high,F,10,4880
4549,D,Ship,6,5,290,4,medium,F,3,1463
972,F,Flight,3,5,173,2,low,M,14,1638
4590,F,Ship,5,5,106,5,medium,F,4,4410
1907,C,Road,4,1,148,3,high,F,23,1814
8443,D,Ship,3,5,252,2,high,M,4,4098
1622,F,Road,5,2,260,2,high,M,58,2018
8402,F,Ship,3,3,151,3,medium,F,1,5297
1701,A,Ship,3,3,193,2,low,F,60,2581
1491,A,Road,4,4,204,4,medium,F,35,2513
2875,D,Flight,5,2,193,2,low,F,1,2775
2804,F,Ship,3,3,141,4,low,F,35,1417
4825,D,Ship,5,1,285,4,medium,F,10,1428
10096,B,Ship,4,5,243,3,low,M,9,5263
5492,F,Flight,4,4,196,5,low,F,6,4258
9302,F,Road,3,5,234,2,medium,F,8,5241
1072,B,Road,3,5,251,2,low,F,28,3936
2150,F,Ship,6,1,142,5,low,F,30,1464
913,D,Ship,4,4,161,3,low,F,6,1386
2640,F,Ship,3,5,242,5,medium,F,61,3688
5149,D,Ship,5,3,241,3,low,F,2,5587
5631,A,Flight,5,5,175,6,medium,F,2,4995
4617,A,Ship,4,3,256,3,high,F,1,4323
7164,F,Ship,4,5,228,5,low,M,9,1381
4229,C,Road,6,5,220,3,medium,M,1,5508
496,B,Ship,3,1,197,5,low,M,45,2224
8022,F,Ship,5,1,258,5,low,F,4,1032
10602,F,Ship,3,3,158,3,low,F,6,5261
5467,D,Road,6,1,282,4,medium,M,4,1716
4407,A,Ship,3,3,269,3,medium,M,5,4197
5922,F,Ship,5,4,267,2,medium,M,4,4053
5466,F,Road,6,4,304,4,low,M,6,1890
7413,A,Flight,6,5,250,4,low,M,8,1689
537,A,Road,2,3,154,4,high,F,17,1897
9808,B,Ship,4,2,242,6,medium,F,10,5655
5627,C,Flight,4,4,139,2,high,F,9,4446
9635,C,Ship,7,3,289,4,low,F,3,1037
7621,D,Ship,2,3,206,4,medium,F,2,5443
509,C,Ship,4,5,192,2,medium,F,36,2497
10679,C,Road,3,3,241,3,low,F,6,5261
771,A,Ship,3,4,179,4,low,F,44,1004
8276,F,Ship,5,4,262,3,medium,F,6,4428
864,F,Ship,2,3,188,3,medium,F,51,3191
1035,A,Ship,3,3,208,3,medium,M,61,3783
2381,C,Ship,4,1,228,3,low,F,53,2021
2692,B,Ship,5,5,133,2,low,F,18,1134
1780,B,Flight,3,2,169,2,medium,M,61,1511
3845,C,Flight,3,2,163,3,medium,M,6,4323
8559,A,Ship,6,1,275,4,low,M,7,1767
2750,F,Flight,3,3,192,7,high,F,25,2152
7866,F,Ship,3,4,201,2,low,F,8,4394
7253,C,Road,5,4,257,3,medium,F,3,4895
8634,F,Flight,5,1,235,5,low,F,10,1920
462,F,Ship,3,4,220,7,low,M,43,2620
8777,C,Flight,3,1,101,3,medium,M,7,4275
10006,B,Flight,3,1,199,3,high,M,3,5127
8245,D,Ship,4,1,144,4,low,F,10,4175
8452,B,Ship,4,3,247,3,low,F,4,4962
7086,F,Ship,6,1,260,3,medium,M,1,5134
3217,D,Ship,3,4,154,2,medium,M,5,5735
4273,D,Ship,3,2,214,3,medium,M,1,5362
231,A,Ship,3,1,146,2,low,F,54,1528
6782,F,Ship,5,1,142,6,medium,M,1,4843
4749,A,Ship,5,3,199,10,medium,F,1,5865
8352,F,Road,6,2,248,4,low,F,10,1563
10994,F,Ship,5,1,257,6,low,F,1,1150
3537,A,Road,4,5,259,2,low,M,7,4390
1947,A,Ship,5,1,182,3,low,M,8,3580
4408,B,Ship,3,5,107,5,low,F,4,5624
8658,F,Ship,4,4,252,5,medium,M,2,1995
4135,D,Ship,4,1,193,4,low,F,4,4796
3783,A,Ship,4,1,157,2,medium,F,5,5647
7070,F,Ship,4,3,143,2,medium,M,1,4402
3474,F,Ship,3,2,204,4,low,M,4,4745
6879,A,Ship,5,1,237,5,medium,F,2,1429
3138,F,Road,4,3,161,3,high,M,7,4245
7416,F,Ship,5,4,271,4,low,F,5,1184
5930,F,Ship,4,4,138,5,low,M,10,5401
5458,B,Road,2,3,225,7,high,M,7,4009
10376,F,Ship,4,3,216,2,low,M,4,5997
10294,B,Ship,2,4,144,2,medium,M,5,5867
1702,B,Ship,3,1,138,3,low,F,41,1914
2931,A,Ship,4,4,255,3,medium,F,60,2777
6271,D,Ship,6,4,293,6,low,F,7,1117
9051,A,Flight,4,5,161,3,low,F,5,4732
7900,B,Ship,5,5,261,5,medium,M,9,5385
4064,F,Ship,3,5,193,3,medium,F,9,4982
8698,B,Ship,5,4,252,3,medium,M,2,4162
5582,F,Ship,5,5,266,2,medium,M,7,5712
1221,A,Road,3,2,178,4,medium,F,48,1079
5170,B,Ship,4,1,196,3,low,M,4,4634
2493,A,Ship,5,1,222,4,low,M,63,3506
1106,F,Flight,5,3,202,3,high,M,41,3536
7996,B,Ship,4,1,201,8,medium,M,4,4295
9360,F,Ship,4,5,274,5,low,M,7,1225
10578,F,Ship,6,3,251,4,low,M,10,4889
9349,D,Ship,6,2,255,4,low,M,9,1157
2039,C,Road,3,2,254,2,low,M,37,2469
2740,B,Flight,3,4,132,2,medium,M,12,1493
7454,F,Ship,6,5,305,4,low,F,6,1787
3057,A,Ship,3,4,176,3,low,F,4,1095
6346,B,Ship,3,4,267,3,high,M,8,5337
3218,F,Ship,4,1,164,4,low,M,6,4432
5697,A,Ship,3,1,183,2,low,M,5,5329
8842,B,Ship,7,1,269,4,medium,M,4,1118
8735,C,Ship,3,2,186,2,medium,M,3,5712
9729,A,Flight,4,2,257,3,medium,M,8,5772
2021,C,Ship,3,5,212,3,low,F,2,2456
10711,D,Ship,4,2,262,6,medium,F,2,1069
2561,C,Ship,5,5,216,3,low,F,5,3137
7484,F,Ship,6,4,284,4,low,M,7,1584
10079,C,Ship,4,5,258,3,low,F,3,5422
522,F,Road,4,5,149,2,medium,M,56,1141
7375,D,Road,4,2,221,3,low,F,7,4856
8865,A,Ship,5,1,254,6,low,M,1,1021
4049,C,Ship,5,2,160,3,high,M,3,4599
6284,F,Road,5,1,231,5,low,M,10,1418
1260,F,Ship,5,1,144,2,low,F,20,1082
5701,D,Ship,3,2,275,2,low,F,5,5393
7647,A,Road,5,5,254,2,medium,M,6,4934
6792,F,Ship,4,2,142,2,low,M,6,5326
